seg_id,st_name,st_type,class,responsibl,full_street_name,full_street_name_clean,total_crashes,crashes_2020,crashes_2021,crashes_2022,crashes_2023,crashes_2024,ksi_crashes,fatal_crashes,serious_inj,minor_inj,poss_inj,pdo_crashes,ped_crashes,bike_crashes,vru_crashes,speeding,alcohol,dark,peak_crash,offpk_crash,am_peak,pm_peak,midday,evening,night,weekend,weekday,spd_lim_md,lane_ct_md,ksi_rate,fatal_rate,ped_rate,bike_rate,vru_rate,spd_rate,alc_rate,dark_rate,offpk_share,wknd_share,crash_py,ksi_py
661112,MELLON,ST,5,PRIVATE,MELLON ST,MELLON ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661113,MELLON,ST,5,PRIVATE,MELLON ST,MELLON ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661114,FARLEY,RD,5,PRIVATE,FARLEY RD,FARLEY RD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661116,BAIRD,ST,5,PRIVATE,BAIRD ST,BAIRD ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661117,BAIRD,ST,5,PRIVATE,BAIRD ST,BAIRD ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661119,BAIRD,ST,5,PRIVATE,BAIRD ST,BAIRD ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661120,BIRNIE,RD,5,PRIVATE,BIRNIE RD,BIRNIE RD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661121,SCOTT,RD,5,PRIVATE,SCOTT RD,SCOTT RD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661122,RIPLEY,ST,5,PRIVATE,RIPLEY ST,RIPLEY ST,5,0,2,3,0,0,0,0,0,2,1,2,0,1,1,1,0,1,2,3,0,2,1,0,2,0,5,20,2,0,0,0,20,20,20,0,20,60,0,1,0
661123,RIPLEY,ST,5,PRIVATE,RIPLEY ST,RIPLEY ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661124,RIPLEY,ST,5,PRIVATE,RIPLEY ST,RIPLEY ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661125,THOMAS,ST,5,PRIVATE,THOMAS ST,THOMAS ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661126,THOMAS,ST,5,PRIVATE,THOMAS ST,THOMAS ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661127,THOMAS,ST,5,PRIVATE,THOMAS ST,THOMAS ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661128,WORTH,RD,5,PRIVATE,WORTH RD,WORTH RD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661129,CLAY,ST,5,PRIVATE,CLAY ST,CLAY ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661130,CLAY,ST,5,PRIVATE,CLAY ST,CLAY ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661131,EAKIN,ST,5,PRIVATE,EAKIN ST,EAKIN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661132,EAKIN,ST,5,PRIVATE,EAKIN ST,EAKIN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661133,EAKIN,ST,5,PRIVATE,EAKIN ST,EAKIN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661134,EAKIN,ST,5,PRIVATE,EAKIN ST,EAKIN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661135,MUNROE,RD,5,PRIVATE,MUNROE RD,MUNROE RD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661136,LAIDLEY,RD,5,PRIVATE,LAIDLEY RD,LAIDLEY RD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661137,WALBACH,ST,5,PRIVATE,WALBACH ST,WALBACH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661138,WALBACH,ST,5,PRIVATE,WALBACH ST,WALBACH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661139,WALBACH,ST,5,PRIVATE,WALBACH ST,WALBACH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661140,WALBACH,ST,5,PRIVATE,WALBACH ST,WALBACH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661141,WALBACH,ST,5,PRIVATE,WALBACH ST,WALBACH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661142,BAIRD,ST,5,PRIVATE,BAIRD ST,BAIRD ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661143,BAIRD,ST,5,PRIVATE,BAIRD ST,BAIRD ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661144,ROMFORD,RD,5,PRIVATE,ROMFORD RD,ROMFORD RD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661145,HAYNADIER,ST,5,PRIVATE,HAYNADIER ST,HAYNADIER ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661146,RIPLEY,ST,5,PRIVATE,RIPLEY ST,RIPLEY ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661147,WALBACH,ST,5,PRIVATE,WALBACH ST,WALBACH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661148,BENET,RD,5,PRIVATE,BENET RD,BENET RD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661149,HEATH,ST,5,PRIVATE,HEATH ST,HEATH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661150,WHITTEMORE,ST,5,PRIVATE,WHITTEMORE ST,WHITTEMORE ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661151,BAKER,ST,5,PRIVATE,BAKER ST,BAKER ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661152,WORTH,RD,5,PRIVATE,WORTH RD,WORTH RD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661153,NEWMAN COMPANY,DWY,6,PRIVATE,NEWMAN COMPANY DWY,NEWMAN COMPANY DWY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661154,TACONY,ST,2,STATE,TACONY ST,TACONY ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661155,TACONY,ST,2,STATE,TACONY ST,TACONY ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661156,SANGER,ST,4,CITY,SANGER ST,SANGER ST,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0.2,0
661157,FRANKFORD,AVE,3,STATE,FRANKFORD AVE,FRANKFORD AVE,2,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,2,0,2,0,0,1,0,0,0,2,25,2,50,0,50,0,50,50,0,100,100,0,0.4,0.2
661158,FRANKFORD,AVE,3,STATE,FRANKFORD AVE,FRANKFORD AVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661159,MORDECAI,RD,5,PRIVATE,MORDECAI RD,MORDECAI RD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661160,BAIRD,ST,5,PRIVATE,BAIRD ST,BAIRD ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661161,BAIRD,ST,5,PRIVATE,BAIRD ST,BAIRD ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661162,RODMAN,ST,5,PRIVATE,RODMAN ST,RODMAN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661163,CROZIER,RD,5,PRIVATE,CROZIER RD,CROZIER RD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661164,MONTGOMERY,ST,5,PRIVATE,MONTGOMERY ST,MONTGOMERY ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661165,MONTGOMERY,ST,5,PRIVATE,MONTGOMERY ST,MONTGOMERY ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661166,MELLON,ST,5,PRIVATE,MELLON ST,MELLON ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661167,MELLON,ST,5,PRIVATE,MELLON ST,MELLON ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661168,BENET,RD,5,PRIVATE,BENET RD,BENET RD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661169,BENET,RD,5,PRIVATE,BENET RD,BENET RD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661170,DYER,ST,5,PRIVATE,DYER ST,DYER ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661171,DYER,ST,5,PRIVATE,DYER ST,DYER ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661172,LYFORD,ST,5,PRIVATE,LYFORD ST,LYFORD ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661173,CRAIG,RD,5,PRIVATE,CRAIG RD,CRAIG RD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661174,CRAIG,RD,5,PRIVATE,CRAIG RD,CRAIG RD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661175,HAGNER,RD,5,PRIVATE,HAGNER RD,HAGNER RD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661176,HAGNER,RD,5,PRIVATE,HAGNER RD,HAGNER RD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661177,CRAIG,RD,5,PRIVATE,CRAIG RD,CRAIG RD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661178,CRAIG,RD,5,PRIVATE,CRAIG RD,CRAIG RD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661179,WORTH,RD,5,PRIVATE,WORTH RD,WORTH RD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661180,WORTH,RD,5,PRIVATE,WORTH RD,WORTH RD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661181,BAIRD,ST,5,PRIVATE,BAIRD ST,BAIRD ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661182,BAIRD,ST,5,PRIVATE,BAIRD ST,BAIRD ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661183,SELLERS,ST,5,CITY,SELLERS ST,SELLERS ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661184,KINSEY,ST,5,CITY,KINSEY ST,KINSEY ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661185,KINSEY,ST,5,CITY,KINSEY ST,KINSEY ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661186,SALMON,ST,5,CITY,SALMON ST,SALMON ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661187,BERKSHIRE,ST,5,CITY,BERKSHIRE ST,BERKSHIRE ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661188,BERKSHIRE,ST,5,CITY,BERKSHIRE ST,BERKSHIRE ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661189,HERBERT,ST,5,CITY,HERBERT ST,HERBERT ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661190,HERBERT,ST,5,CITY,HERBERT ST,HERBERT ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661191,MARGARET,ST,3,FAM,MARGARET ST,MARGARET ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661192,MARGARET,ST,3,FAM,MARGARET ST,MARGARET ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661193,RAUCH,ST,5,PRIVATE,RAUCH ST,RAUCH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661194,ARAMINGO,AVE,2,STATE,ARAMINGO AVE,ARAMINGO AVE,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,1,1,0,2,0,30,0,0,0,0,0,0,0,0,100,100,100,0.4,0
661195,DELAWARE,EXPY,1,STATE,DELAWARE EXPY,DELAWARE EXPY,118,23,29,19,23,24,4,1,3,26,10,44,2,0,2,64,3,50,7,111,0,7,28,15,44,29,89,55,3,3.389830508474576,0.847457627118644,1.694915254237288,0,1.694915254237288,54.23728813559322,2.5423728813559325,42.3728813559322,94.0677966101695,24.576271186440678,23.6,0.8
661196,DELAWARE,EXPY,1,STATE,DELAWARE EXPY,DELAWARE EXPY,89,14,23,15,17,20,2,1,1,21,6,39,1,0,1,54,6,46,7,82,0,7,24,14,31,35,54,55,3,2.247191011235955,1.1235955056179776,1.1235955056179776,0,1.1235955056179776,60.67415730337079,6.741573033707865,51.68539325842697,92.13483146067416,39.325842696629216,17.8,0.4
661200,DELAWARE,EXPY,1,STATE,DELAWARE EXPY,DELAWARE EXPY,259,39,69,59,54,38,3,1,2,54,12,123,1,0,1,141,10,92,25,234,1,24,60,19,84,75,184,55,4,1.1583011583011582,0.3861003861003861,0.3861003861003861,0,0.3861003861003861,54.440154440154444,3.861003861003861,35.521235521235525,90.34749034749035,28.957528957528954,51.8,0.6
661201,HEDLEY,ST,5,PRIVATE,HEDLEY ST,HEDLEY ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661202,PEAR,ST,5,PRIVATE,PEAR ST,PEAR ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661203,JOSEPHINE,ST,5,PRIVATE,JOSEPHINE ST,JOSEPHINE ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661204,JOSEPHINE,ST,5,PRIVATE,JOSEPHINE ST,JOSEPHINE ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661205,GILLINGHAM,ST,5,CITY,GILLINGHAM ST,GILLINGHAM ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661206,GILLINGHAM,ST,5,CITY,GILLINGHAM ST,GILLINGHAM ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661207,DITMAN,ST,4,CITY,DITMAN ST,DITMAN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661208,DITMAN,ST,4,CITY,DITMAN ST,DITMAN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661209,PAUL,ST,5,CITY,PAUL ST,PAUL ST,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,30,0,0,0,100,0,100,0,0,100,100,0,0.2,0
661210,BRIDGE,ST,3,STATE,BRIDGE ST,BRIDGE ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661211,DELAWARE EXPY,RAMP,10,STATE,DELAWARE EXPY RAMP,DELAWARE EXPY RAMP,3,0,2,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,1,0,2,1,20,0,0,0,0,0,0,100,0,0,100,66.66666666666666,0.6,0
661212,HEDLEY,ST,5,PRIVATE,HEDLEY ST,HEDLEY ST,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,35,0,0,0,0,100,100,0,0,0,100,0,0.2,0
661213,EDGEMONT,ST,5,CITY,EDGEMONT ST,EDGEMONT ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661214,JUNIATA,ST,4,CITY,JUNIATA ST,JUNIATA ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661215,JUNIATA,ST,4,CITY,JUNIATA ST,JUNIATA ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661216,THOMPSON,ST,4,CITY,THOMPSON ST,THOMPSON ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661217,BUCKIUS,ST,12,PRIVATE,BUCKIUS ST,BUCKIUS ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661219,BUCKIUS,ST,5,CITY,BUCKIUS ST,BUCKIUS ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661221,ARAMINGO,AVE,2,STATE,ARAMINGO AVE,ARAMINGO AVE,9,3,1,1,3,1,1,0,1,7,0,0,1,0,1,3,0,3,2,7,0,2,1,0,3,3,6,30,0,11.11111111111111,0,11.11111111111111,0,11.11111111111111,33.33333333333333,0,33.33333333333333,77.77777777777779,33.33333333333333,1.8,0.2
661222,RICHMOND,ST,3,STATE,RICHMOND ST,RICHMOND ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661224,LUZERNE,ST,12,CITY,LUZERNE ST,LUZERNE ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661225,BERMUDA,ST,5,PRIVATE,BERMUDA ST,BERMUDA ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661226,CLOUD,ST,5,PRIVATE,CLOUD ST,CLOUD ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661227,RUAN,ST,5,CITY,RUAN ST,RUAN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661228,RUAN,ST,5,CITY,RUAN ST,RUAN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661230,WAKELING,ST,12,CITY,WAKELING ST,WAKELING ST,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,55,0,0,0,0,0,0,0,0,100,100,0,0.2,0
661231,DELAWARE,EXPY,1,STATE,DELAWARE EXPY,DELAWARE EXPY,123,34,33,20,20,16,4,0,4,33,8,48,0,0,0,73,3,57,18,105,0,18,23,10,44,31,92,55,4,3.2520325203252036,0,0,0,0,59.34959349593496,2.4390243902439024,46.34146341463415,85.36585365853658,25.203252032520325,24.6,0.8
661232,RICHMOND,ST,3,STATE,RICHMOND ST,RICHMOND ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
